year,files,description,city_name,file_urls
2014,"[{'path': 'full/0eb608102721fe07d0abced56fdbe38dccc8d139.csv', 'checksum': '709fd32f9c784237edd694ec6783d198', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-mirada-2014.csv'}]",Download La Mirada payroll data for 2014,La Mirada,https://transcal.s3.amazonaws.com/public/export/la-mirada-2014.csv
2013,"[{'path': 'full/3e8f8525c27dc317a2ec11682f2f3e85c5a584db.csv', 'checksum': '32e3bba6e1b9484571d997b9b962d136', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-mirada-2013.csv'}]",Download La Mirada payroll data for 2013,La Mirada,https://transcal.s3.amazonaws.com/public/export/la-mirada-2013.csv
2012,"[{'path': 'full/bdc18a4636f39110ea364e0abcfc4476351d67da.csv', 'checksum': 'b313513ebcc7ea671e1d1168477e9a38', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-mirada-2012.csv'}]",Download La Mirada payroll data for 2012,La Mirada,https://transcal.s3.amazonaws.com/public/export/la-mirada-2012.csv
2015,"[{'path': 'full/c40b027293cf83887e6760008eedb905151253fc.csv', 'checksum': '57cfeddf2098a1a77ec551589628a14b', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-mesa-2015.csv'}]",Download La Mesa payroll data for 2015,La Mesa,https://transcal.s3.amazonaws.com/public/export/la-mesa-2015.csv
2014,"[{'path': 'full/cd9c8a47eaaa3e014190f5d8d98c5697c8974448.csv', 'checksum': '849ae4011d8e5b1b5adf48dc4707b6d0', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-mesa-2014.csv'}]",Download La Mesa payroll data for 2014,La Mesa,https://transcal.s3.amazonaws.com/public/export/la-mesa-2014.csv
2013,"[{'path': 'full/f04e10d33a4ad7a73976d0111ce10ff2f090ea5a.csv', 'checksum': 'b40bfffc85f908744b55675f1fbda924', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-mesa-2013.csv'}]",Download La Mesa payroll data for 2013,La Mesa,https://transcal.s3.amazonaws.com/public/export/la-mesa-2013.csv
2012,"[{'path': 'full/42fea3ac8210b3359f90a1f1707d7e59abaf1009.csv', 'checksum': 'e6215224fe66c280afbce42fe0448530', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-mesa-2012.csv'}]",Download La Mesa payroll data for 2012,La Mesa,https://transcal.s3.amazonaws.com/public/export/la-mesa-2012.csv
2016,"[{'path': 'full/6ba21d76525c45489661651c179d02ead5f8b2b0.csv', 'checksum': 'cafdae9160052eabd36895ad4bea2889', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-mesa-2016.csv'}]",Download La Mesa payroll data for 2016,La Mesa,https://transcal.s3.amazonaws.com/public/export/la-mesa-2016.csv
2016,"[{'path': 'full/06664bc0d37c6db2ba931f99afc8b1fa0b51b42c.csv', 'checksum': '60ea89a2778eb829041b4c63912cfb86', 'url': 'https://transcal.s3.amazonaws.com/public/export/lakewood-2016.csv'}]",Download Lakewood payroll data for 2016,Lakewood,https://transcal.s3.amazonaws.com/public/export/lakewood-2016.csv
2014,"[{'path': 'full/c1eb4d6453438eb1cc0594c6a40c102b7c577a96.csv', 'checksum': '0634bb1e444a45525d3bda58b690e9c9', 'url': 'https://transcal.s3.amazonaws.com/public/export/lakewood-2014.csv'}]",Download Lakewood payroll data for 2014,Lakewood,https://transcal.s3.amazonaws.com/public/export/lakewood-2014.csv
2015,"[{'path': 'full/b8e1aa0f473d871972f99081303cbf2d8fd356a2.csv', 'checksum': '868746bb5c96746cc9db20d62cc82e22', 'url': 'https://transcal.s3.amazonaws.com/public/export/lakewood-2015.csv'}]",Download Lakewood payroll data for 2015,Lakewood,https://transcal.s3.amazonaws.com/public/export/lakewood-2015.csv
2011,"[{'path': 'full/a90a46832f09d9b83ca8ba09f8d43c842b4698af.csv', 'checksum': '7561ac4ac77ca538ae6b8c899d344112', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-mesa-2011.csv'}]",Download La Mesa payroll data for 2011,La Mesa,https://transcal.s3.amazonaws.com/public/export/la-mesa-2011.csv
2012,"[{'path': 'full/c9a134e7ebeaea913682cd2b8b1929afe9305d01.csv', 'checksum': '5d98ebd94386b323538919412873458f', 'url': 'https://transcal.s3.amazonaws.com/public/export/lakewood-2012.csv'}]",Download Lakewood payroll data for 2012,Lakewood,https://transcal.s3.amazonaws.com/public/export/lakewood-2012.csv
2013,"[{'path': 'full/186873ce9f91d36143cf443f39afc726106c52a5.csv', 'checksum': '2c134cfaae8c119b56fdba0bc726dacd', 'url': 'https://transcal.s3.amazonaws.com/public/export/lakewood-2013.csv'}]",Download Lakewood payroll data for 2013,Lakewood,https://transcal.s3.amazonaws.com/public/export/lakewood-2013.csv
2015,"[{'path': 'full/9879295cbea1d140e73374564f8391f613a41890.csv', 'checksum': '7beecf61d761bdd5ea8785898c28717f', 'url': 'https://transcal.s3.amazonaws.com/public/export/lakeport-2015.csv'}]",Download Lakeport payroll data for 2015,Lakeport,https://transcal.s3.amazonaws.com/public/export/lakeport-2015.csv
2016,"[{'path': 'full/5cc02b179ad8509f1cd107af6e7fb8ecd7ff6b6b.csv', 'checksum': 'bc880d7ff9ef3e7de939b8af778ba6d9', 'url': 'https://transcal.s3.amazonaws.com/public/export/lakeport-2016.csv'}]",Download Lakeport payroll data for 2016,Lakeport,https://transcal.s3.amazonaws.com/public/export/lakeport-2016.csv
2014,"[{'path': 'full/fe757330338fd3633a96586e60e056eeb716a6a5.csv', 'checksum': 'f7be17e63601e365d97295921785017b', 'url': 'https://transcal.s3.amazonaws.com/public/export/lakeport-2014.csv'}]",Download Lakeport payroll data for 2014,Lakeport,https://transcal.s3.amazonaws.com/public/export/lakeport-2014.csv
2012,"[{'path': 'full/6d52fcbfc1d7c1180bb98d9955aee4069f27a0c4.csv', 'checksum': '8d4aa3c391c4f6205becd2e652cf45a0', 'url': 'https://transcal.s3.amazonaws.com/public/export/lakeport-2012.csv'}]",Download Lakeport payroll data for 2012,Lakeport,https://transcal.s3.amazonaws.com/public/export/lakeport-2012.csv
2013,"[{'path': 'full/fc4e83afbf205f7801f2b65e1a4f2b2e9f36c674.csv', 'checksum': 'd1fa853f88745a255823c31faa952d3b', 'url': 'https://transcal.s3.amazonaws.com/public/export/lakeport-2013.csv'}]",Download Lakeport payroll data for 2013,Lakeport,https://transcal.s3.amazonaws.com/public/export/lakeport-2013.csv
2014,"[{'path': 'full/c72881f80b62e68e9e97a9046d87a2ae8903d4f2.csv', 'checksum': 'c048c54779f09da2b281265df9b5e488', 'url': 'https://transcal.s3.amazonaws.com/public/export/los-angeles-2014.csv'}]",Download Los Angeles payroll data for 2014,Los Angeles,https://transcal.s3.amazonaws.com/public/export/los-angeles-2014.csv
2011,"[{'path': 'full/3e163df5d97ad72a04de2935e6aa197387cee5ae.csv', 'checksum': 'e6bd5b3d0bd0b20ffd607a998a211961', 'url': 'https://transcal.s3.amazonaws.com/public/export/lakewood-2011.csv'}]",Download Lakewood payroll data for 2011,Lakewood,https://transcal.s3.amazonaws.com/public/export/lakewood-2011.csv
2016,"[{'path': 'full/6790c11b59ac455b4c9afa516bf7cc1b3598b45a.csv', 'checksum': '3236e479777cc2e1e22ed3f27faf44ca', 'url': 'https://transcal.s3.amazonaws.com/public/export/lake-forest-2016.csv'}]",Download Lake Forest payroll data for 2016,Lake Forest,https://transcal.s3.amazonaws.com/public/export/lake-forest-2016.csv
2015,"[{'path': 'full/3c90da03198d6f24d593784c7cab6d78c05e9092.csv', 'checksum': 'bc8819265983510b685b48fedab0e767', 'url': 'https://transcal.s3.amazonaws.com/public/export/lake-forest-2015.csv'}]",Download Lake Forest payroll data for 2015,Lake Forest,https://transcal.s3.amazonaws.com/public/export/lake-forest-2015.csv
2012,"[{'path': 'full/195aa88716b67b2ea13ffd410a2f53ce4d9fd1d0.csv', 'checksum': '09559c84c98b7e984f3a36d17b60819d', 'url': 'https://transcal.s3.amazonaws.com/public/export/lake-forest-2012.csv'}]",Download Lake Forest payroll data for 2012,Lake Forest,https://transcal.s3.amazonaws.com/public/export/lake-forest-2012.csv
2011,"[{'path': 'full/e624378c0126cca3a2cca3dd0d1c3ba3abd922a5.csv', 'checksum': '54d3fed8d07a3c7750fe8392a9c7bd6a', 'url': 'https://transcal.s3.amazonaws.com/public/export/lakeport-2011.csv'}]",Download Lakeport payroll data for 2011,Lakeport,https://transcal.s3.amazonaws.com/public/export/lakeport-2011.csv
2013,"[{'path': 'full/971d84909bb1222188c7f38d0a8e3aed53bd27a0.csv', 'checksum': '858524fded823406da3949ee41bf0443', 'url': 'https://transcal.s3.amazonaws.com/public/export/lake-forest-2013.csv'}]",Download Lake Forest payroll data for 2013,Lake Forest,https://transcal.s3.amazonaws.com/public/export/lake-forest-2013.csv
2014,"[{'path': 'full/95993b168939a8750c7ef0c73a3ef4452bc596b5.csv', 'checksum': '4e746a979279184d1ec07f22e2c669e7', 'url': 'https://transcal.s3.amazonaws.com/public/export/lake-forest-2014.csv'}]",Download Lake Forest payroll data for 2014,Lake Forest,https://transcal.s3.amazonaws.com/public/export/lake-forest-2014.csv
2011,"[{'path': 'full/505805b9e012a8168cf4fd1b67d24502c8bb1481.csv', 'checksum': '0926eb40e7155affa23b3e5a04efae9a', 'url': 'https://transcal.s3.amazonaws.com/public/export/lake-forest-2011.csv'}]",Download Lake Forest payroll data for 2011,Lake Forest,https://transcal.s3.amazonaws.com/public/export/lake-forest-2011.csv
2012,"[{'path': 'full/6549c24a3efd982644fccaf9080693b155460660.csv', 'checksum': '3083ff7e9b80fb6555ec2df37c8a6338', 'url': 'https://transcal.s3.amazonaws.com/public/export/lake-elsinore-2012.csv'}]",Download Lake Elsinore payroll data for 2012,Lake Elsinore,https://transcal.s3.amazonaws.com/public/export/lake-elsinore-2012.csv
2015,"[{'path': 'full/c2dca316585fc354944a6bd8e8a05a535bbdf7eb.csv', 'checksum': '6343254d2a7894a6452d41aa41e81789', 'url': 'https://transcal.s3.amazonaws.com/public/export/lake-elsinore-2015.csv'}]",Download Lake Elsinore payroll data for 2015,Lake Elsinore,https://transcal.s3.amazonaws.com/public/export/lake-elsinore-2015.csv
2013,"[{'path': 'full/68a663b6c64fdb08be40c7e6324958e3f316152e.csv', 'checksum': '43276e873eafaf30cc9ddabcc6e24acd', 'url': 'https://transcal.s3.amazonaws.com/public/export/lake-elsinore-2013.csv'}]",Download Lake Elsinore payroll data for 2013,Lake Elsinore,https://transcal.s3.amazonaws.com/public/export/lake-elsinore-2013.csv
2016,"[{'path': 'full/bbb997ea4b99ab3895799eb3e49573e65fb49f38.csv', 'checksum': 'c47ac1dda25afe8da538413f1568a49c', 'url': 'https://transcal.s3.amazonaws.com/public/export/lake-elsinore-2016.csv'}]",Download Lake Elsinore payroll data for 2016,Lake Elsinore,https://transcal.s3.amazonaws.com/public/export/lake-elsinore-2016.csv
2011,"[{'path': 'full/4938a35849dc9fd657fbcb0cedfe02099d177f71.csv', 'checksum': 'ade92e4de0d36d13fb1f06579bc72de3', 'url': 'https://transcal.s3.amazonaws.com/public/export/lake-elsinore-2011.csv'}]",Download Lake Elsinore payroll data for 2011,Lake Elsinore,https://transcal.s3.amazonaws.com/public/export/lake-elsinore-2011.csv
2016,"[{'path': 'full/999994332bfe7231ff8cade12bea2d4dd542b5cf.csv', 'checksum': '0b5817246ed8509cfc65108d9a797f9c', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-habra-heights-2016.csv'}]",Download La Habra Heights payroll data for 2016,La Habra Heights,https://transcal.s3.amazonaws.com/public/export/la-habra-heights-2016.csv
2015,"[{'path': 'full/66eeacd2593c659e8862fe62986afa122b399db2.csv', 'checksum': '7f7e2b00439d57a9a22f42ffc35f1bcd', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-habra-heights-2015.csv'}]",Download La Habra Heights payroll data for 2015,La Habra Heights,https://transcal.s3.amazonaws.com/public/export/la-habra-heights-2015.csv
2013,"[{'path': 'full/dd16889c62a78ddb8834832a7cd99ec49adf01df.csv', 'checksum': '905332f6d3feb1a401e83a0d8601ae9e', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-habra-heights-2013.csv'}]",Download La Habra Heights payroll data for 2013,La Habra Heights,https://transcal.s3.amazonaws.com/public/export/la-habra-heights-2013.csv
2012,"[{'path': 'full/f57f0e8e80c58709c83860267696891d3630a78a.csv', 'checksum': 'd3892a769eb6d2079e8f15cf3af60e10', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-habra-heights-2012.csv'}]",Download La Habra Heights payroll data for 2012,La Habra Heights,https://transcal.s3.amazonaws.com/public/export/la-habra-heights-2012.csv
2011,"[{'path': 'full/d24d0b847a8067ed9b18f1f7d83fe147119b021d.csv', 'checksum': 'baf3f60442e51ca66cc3c52e966a5776', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-habra-heights-2011.csv'}]",Download La Habra Heights payroll data for 2011,La Habra Heights,https://transcal.s3.amazonaws.com/public/export/la-habra-heights-2011.csv
2014,"[{'path': 'full/edee71a3089724a6cca8190d5ee1b132a3830ba0.csv', 'checksum': '82fa2f0802cc33cbabe23fd95691902c', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-habra-heights-2014.csv'}]",Download La Habra Heights payroll data for 2014,La Habra Heights,https://transcal.s3.amazonaws.com/public/export/la-habra-heights-2014.csv
2016,"[{'path': 'full/02e33c46344ae4205ce3b936e3696ca8f3def440.csv', 'checksum': '1b1037dda1123c6503e7e06fb3d65eb6', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-habra-2016.csv'}]",Download La Habra payroll data for 2016,La Habra,https://transcal.s3.amazonaws.com/public/export/la-habra-2016.csv
2015,"[{'path': 'full/b3c0c617ab710123cb82dbf4c728084869df0876.csv', 'checksum': '5b6d62459f0c98e3a3f3b8946ab0bef6', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-habra-2015.csv'}]",Download La Habra payroll data for 2015,La Habra,https://transcal.s3.amazonaws.com/public/export/la-habra-2015.csv
2014,"[{'path': 'full/6d9dd9ae47f5b498574589f97fe8af215e0f7595.csv', 'checksum': '0a6567ff8537d66176f4ba61a29706a8', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-habra-2014.csv'}]",Download La Habra payroll data for 2014,La Habra,https://transcal.s3.amazonaws.com/public/export/la-habra-2014.csv
2016,"[{'path': 'full/9d61dc7b7d6ecedf5ee8da5c73334dfe4dbc2ad6.csv', 'checksum': '894745f5212a46d500640c16b3542b78', 'url': 'https://transcal.s3.amazonaws.com/public/export/laguna-woods-2016.csv'}]",Download Laguna Woods payroll data for 2016,Laguna Woods,https://transcal.s3.amazonaws.com/public/export/laguna-woods-2016.csv
2012,"[{'path': 'full/b169bb9db55ad722a38c9802458973353eefef7e.csv', 'checksum': 'dc2ff77d4a395d29f7c58c06b2ea9d8e', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-habra-2012.csv'}]",Download La Habra payroll data for 2012,La Habra,https://transcal.s3.amazonaws.com/public/export/la-habra-2012.csv
2014,"[{'path': 'full/dcd8bffc3d8eb132e657d42d99adc5794592f013.csv', 'checksum': 'd61505175fbacf55a314769a05e0460f', 'url': 'https://transcal.s3.amazonaws.com/public/export/laguna-woods-2014.csv'}]",Download Laguna Woods payroll data for 2014,Laguna Woods,https://transcal.s3.amazonaws.com/public/export/laguna-woods-2014.csv
2013,"[{'path': 'full/bd5ff333572c267a0e90fc665448ba7106771073.csv', 'checksum': '16836405aabacc9cd43fde74b66543ae', 'url': 'https://transcal.s3.amazonaws.com/public/export/laguna-woods-2013.csv'}]",Download Laguna Woods payroll data for 2013,Laguna Woods,https://transcal.s3.amazonaws.com/public/export/laguna-woods-2013.csv
2015,"[{'path': 'full/6475a96b2f931dbb4e78fa450833ea800de43f8b.csv', 'checksum': '8486fb1aebb24ed22957ce45ae64ba4e', 'url': 'https://transcal.s3.amazonaws.com/public/export/laguna-woods-2015.csv'}]",Download Laguna Woods payroll data for 2015,Laguna Woods,https://transcal.s3.amazonaws.com/public/export/laguna-woods-2015.csv
2016,"[{'path': 'full/60cc8e4458ff3ed4d3d141d769f845949995a54c.csv', 'checksum': 'e8fe5d4fa0b32b831ec6b6d47b241e75', 'url': 'https://transcal.s3.amazonaws.com/public/export/laguna-hills-2016.csv'}]",Download Laguna Hills payroll data for 2016,Laguna Hills,https://transcal.s3.amazonaws.com/public/export/laguna-hills-2016.csv
2013,"[{'path': 'full/5ab3e5d5aa385887096c9513d9a80ddc84472f23.csv', 'checksum': 'df0df924b83ffbf9b43b7e500185f8f9', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-habra-2013.csv'}]",Download La Habra payroll data for 2013,La Habra,https://transcal.s3.amazonaws.com/public/export/la-habra-2013.csv
2014,"[{'path': 'full/40ae7821820feddaafc69ac0cf744bc9b1ebcd15.csv', 'checksum': 'e07b43fab6e36a30ab915b23c534b23d', 'url': 'https://transcal.s3.amazonaws.com/public/export/laguna-hills-2014.csv'}]",Download Laguna Hills payroll data for 2014,Laguna Hills,https://transcal.s3.amazonaws.com/public/export/laguna-hills-2014.csv
2013,"[{'path': 'full/36f23e469448cbd820bba64a544b4e9123f45d11.csv', 'checksum': 'e71d5ceb1ee097a477bfefd9b377c70b', 'url': 'https://transcal.s3.amazonaws.com/public/export/laguna-hills-2013.csv'}]",Download Laguna Hills payroll data for 2013,Laguna Hills,https://transcal.s3.amazonaws.com/public/export/laguna-hills-2013.csv
2011,"[{'path': 'full/7c6acd7c7ca5fe3d3fed841897375d187d5e9ce6.csv', 'checksum': 'c0520322d58b2fea92b6e5c27f3ef50d', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-habra-2011.csv'}]",Download La Habra payroll data for 2011,La Habra,https://transcal.s3.amazonaws.com/public/export/la-habra-2011.csv
2012,"[{'path': 'full/144829fd63ace6dc42946e4a744233c4b008089d.csv', 'checksum': 'a912a002e9f1604c25716b0f5aafc5e2', 'url': 'https://transcal.s3.amazonaws.com/public/export/laguna-hills-2012.csv'}]",Download Laguna Hills payroll data for 2012,Laguna Hills,https://transcal.s3.amazonaws.com/public/export/laguna-hills-2012.csv
2011,"[{'path': 'full/5e117c39d2e2aa1b838dd43a4206841a78c12f5a.csv', 'checksum': '7f2c78aaaf5d265c73bda621baad6543', 'url': 'https://transcal.s3.amazonaws.com/public/export/laguna-hills-2011.csv'}]",Download Laguna Hills payroll data for 2011,Laguna Hills,https://transcal.s3.amazonaws.com/public/export/laguna-hills-2011.csv
2015,"[{'path': 'full/bdfb249dc847d990cf2d2780bef667fd8d329925.csv', 'checksum': '70841614e07f1d35eb6ad2d8c2d2b970', 'url': 'https://transcal.s3.amazonaws.com/public/export/laguna-hills-2015.csv'}]",Download Laguna Hills payroll data for 2015,Laguna Hills,https://transcal.s3.amazonaws.com/public/export/laguna-hills-2015.csv
2016,"[{'path': 'full/fed4209da22dc8c3adee79cb7b8c61f01a440f6f.csv', 'checksum': 'd8c5f1c445108db92da4f6fbaa043dbc', 'url': 'https://transcal.s3.amazonaws.com/public/export/laguna-niguel-2016.csv'}]",Download Laguna Niguel payroll data for 2016,Laguna Niguel,https://transcal.s3.amazonaws.com/public/export/laguna-niguel-2016.csv
2015,"[{'path': 'full/7d03788e33db37bff37ee6b737bcbadf9a8e4b6a.csv', 'checksum': 'a9fbc61e773dbdabe9df4825ab240a3a', 'url': 'https://transcal.s3.amazonaws.com/public/export/laguna-niguel-2015.csv'}]",Download Laguna Niguel payroll data for 2015,Laguna Niguel,https://transcal.s3.amazonaws.com/public/export/laguna-niguel-2015.csv
2014,"[{'path': 'full/e14b98ab54c8fb558be19762db95a8453a202add.csv', 'checksum': '86081453934868b125450af0d901940a', 'url': 'https://transcal.s3.amazonaws.com/public/export/laguna-niguel-2014.csv'}]",Download Laguna Niguel payroll data for 2014,Laguna Niguel,https://transcal.s3.amazonaws.com/public/export/laguna-niguel-2014.csv
2011,"[{'path': 'full/77c2cba5597f0e66613b57d76a6fba918b3fedab.csv', 'checksum': '9081ac2d71c8c9a0a632fc4e0175bc48', 'url': 'https://transcal.s3.amazonaws.com/public/export/laguna-niguel-2011.csv'}]",Download Laguna Niguel payroll data for 2011,Laguna Niguel,https://transcal.s3.amazonaws.com/public/export/laguna-niguel-2011.csv
2012,"[{'path': 'full/5c15bf2a9a3a5b1fabd0abedb00943b6cd871ed2.csv', 'checksum': 'eca2b1121e85eb4f0abbef7e6f2c6c3c', 'url': 'https://transcal.s3.amazonaws.com/public/export/los-angeles-2012.csv'}]",Download Los Angeles payroll data for 2012,Los Angeles,https://transcal.s3.amazonaws.com/public/export/los-angeles-2012.csv
2012,"[{'path': 'full/eb33585a9ef5e78eb16266734e77049419c2a3ed.csv', 'checksum': '93e7161c6eacb0ca50fc026a595180e6', 'url': 'https://transcal.s3.amazonaws.com/public/export/laguna-niguel-2012.csv'}]",Download Laguna Niguel payroll data for 2012,Laguna Niguel,https://transcal.s3.amazonaws.com/public/export/laguna-niguel-2012.csv
2013,"[{'path': 'full/b2dd676c580bfee3c7b5c30b7cce4418ae418c4b.csv', 'checksum': '423eee4e7999c2e528b123eef7ce90e4', 'url': 'https://transcal.s3.amazonaws.com/public/export/laguna-niguel-2013.csv'}]",Download Laguna Niguel payroll data for 2013,Laguna Niguel,https://transcal.s3.amazonaws.com/public/export/laguna-niguel-2013.csv
2015,"[{'path': 'full/683ec8dee657eae4ab2197b2c965fc050b34d89a.csv', 'checksum': '3895e50721fb6551cc4433876211cbb3', 'url': 'https://transcal.s3.amazonaws.com/public/export/laguna-beach-2015.csv'}]",Download Laguna Beach payroll data for 2015,Laguna Beach,https://transcal.s3.amazonaws.com/public/export/laguna-beach-2015.csv
2014,"[{'path': 'full/86fcd3b7305f8e7061997a1cbf3bba6c1aa1a86a.csv', 'checksum': '56c17993d67400bfd78d88083250aaa4', 'url': 'https://transcal.s3.amazonaws.com/public/export/laguna-beach-2014.csv'}]",Download Laguna Beach payroll data for 2014,Laguna Beach,https://transcal.s3.amazonaws.com/public/export/laguna-beach-2014.csv
2016,"[{'path': 'full/d44cc8d6625799a8a9c17f8bda6765e75c219b13.csv', 'checksum': '5de01c32eeaa9ff82087000c02da43b6', 'url': 'https://transcal.s3.amazonaws.com/public/export/lafayette-2016.csv'}]",Download Lafayette payroll data for 2016,Lafayette,https://transcal.s3.amazonaws.com/public/export/lafayette-2016.csv
2016,"[{'path': 'full/46eb2f4ac67c7e3368cbdee7d4581517f7a7f79f.csv', 'checksum': '08434e6e013cf5f4182ad9e812ae5d09', 'url': 'https://transcal.s3.amazonaws.com/public/export/laguna-beach-2016.csv'}]",Download Laguna Beach payroll data for 2016,Laguna Beach,https://transcal.s3.amazonaws.com/public/export/laguna-beach-2016.csv
2011,"[{'path': 'full/07f71e33b8476c77b892507592143cb8493c9b56.csv', 'checksum': '94a7c92e709c1d22012001e104955dd7', 'url': 'https://transcal.s3.amazonaws.com/public/export/laguna-beach-2011.csv'}]",Download Laguna Beach payroll data for 2011,Laguna Beach,https://transcal.s3.amazonaws.com/public/export/laguna-beach-2011.csv
2015,"[{'path': 'full/ff04fd45f7589339717d22eb1c631556e55f92ac.csv', 'checksum': 'c9780b3a58f83da258c9f28f7acc4547', 'url': 'https://transcal.s3.amazonaws.com/public/export/lafayette-2015.csv'}]",Download Lafayette payroll data for 2015,Lafayette,https://transcal.s3.amazonaws.com/public/export/lafayette-2015.csv
2014,"[{'path': 'full/c79154788ec3ce8622d09c779c5a805243c74a95.csv', 'checksum': '71178f023061a44b87226a0ac95df3fc', 'url': 'https://transcal.s3.amazonaws.com/public/export/lafayette-2014.csv'}]",Download Lafayette payroll data for 2014,Lafayette,https://transcal.s3.amazonaws.com/public/export/lafayette-2014.csv
2013,"[{'path': 'full/85f72128fe37f41ea701cd9bd04809b3696a85e6.csv', 'checksum': '5e1f7f9b632b02dbe86c99a2bb261b18', 'url': 'https://transcal.s3.amazonaws.com/public/export/lafayette-2013.csv'}]",Download Lafayette payroll data for 2013,Lafayette,https://transcal.s3.amazonaws.com/public/export/lafayette-2013.csv
2012,"[{'path': 'full/8a2a8ad9474d233eba35d4d2ced04f0587b750f7.csv', 'checksum': 'd5b5cad79b4b5178053cb14f33975b75', 'url': 'https://transcal.s3.amazonaws.com/public/export/laguna-beach-2012.csv'}]",Download Laguna Beach payroll data for 2012,Laguna Beach,https://transcal.s3.amazonaws.com/public/export/laguna-beach-2012.csv
2016,"[{'path': 'full/79c314b50f2de20464ecf502887bdd349c2ad58b.csv', 'checksum': 'ee5ce257e1c36faee2421b7cf9aff432', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-canada-flintridge-2016.csv'}]",Download La Canada Flintridge payroll data for 2016,La Canada Flintridge,https://transcal.s3.amazonaws.com/public/export/la-canada-flintridge-2016.csv
2013,"[{'path': 'full/341e31f7a67af9a6f505539c0d7bf8f981b9cef5.csv', 'checksum': 'f8f0474e742463792ebbee8cb21b8745', 'url': 'https://transcal.s3.amazonaws.com/public/export/laguna-beach-2013.csv'}]",Download Laguna Beach payroll data for 2013,Laguna Beach,https://transcal.s3.amazonaws.com/public/export/laguna-beach-2013.csv
2012,"[{'path': 'full/0565557b5129bc8dbf9673f95a583dc5a9f0d10c.csv', 'checksum': 'a8a6a7cdcca1185908a7f31d21544ca1', 'url': 'https://transcal.s3.amazonaws.com/public/export/lafayette-2012.csv'}]",Download Lafayette payroll data for 2012,Lafayette,https://transcal.s3.amazonaws.com/public/export/lafayette-2012.csv
2011,"[{'path': 'full/48f27e48818e0c165a35286e008318aedb316d2e.csv', 'checksum': 'e2b756bd5fb67a0034a32ea275df2365', 'url': 'https://transcal.s3.amazonaws.com/public/export/lafayette-2011.csv'}]",Download Lafayette payroll data for 2011,Lafayette,https://transcal.s3.amazonaws.com/public/export/lafayette-2011.csv
2015,"[{'path': 'full/d7d24e0ef262a611264b33f7ae757efb16f83bcd.csv', 'checksum': '9424122f56088a0544285bf85105fb2c', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-canada-flintridge-2015.csv'}]",Download La Canada Flintridge payroll data for 2015,La Canada Flintridge,https://transcal.s3.amazonaws.com/public/export/la-canada-flintridge-2015.csv
2014,"[{'path': 'full/ef5addae1428dfd7ce6e896a87c79f8f9f270035.csv', 'checksum': 'dee0f651cc9dafb60123ad5f1d362437', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-canada-flintridge-2014.csv'}]",Download La Canada Flintridge payroll data for 2014,La Canada Flintridge,https://transcal.s3.amazonaws.com/public/export/la-canada-flintridge-2014.csv
2013,"[{'path': 'full/8347bf80235a5b431e48eff4ba2e1c26c1a12aca.csv', 'checksum': '968a0285043bf9729cc05b8712efa055', 'url': 'https://transcal.s3.amazonaws.com/public/export/la-canada-flintridge-2013.csv'}]",Download La Canada Flintridge payroll data for 2013,La Canada Flintridge,https://transcal.s3.amazonaws.com/public/export/la-canada-flintridge-2013.csv
2015,"[{'path': 'full/117ccf9eb6f49e6823608de2cc867b68b7e134b1.csv', 'checksum': '85c598c91b41f98766373fcbb31ab09d', 'url': 'https://transcal.s3.amazonaws.com/public/export/kingsburg-2015.csv'}]",Download Kingsburg payroll data for 2015,Kingsburg,https://transcal.s3.amazonaws.com/public/export/kingsburg-2015.csv
2014,"[{'path': 'full/15e1cd460181a323c6ecf97dd5f1204e80c42dfd.csv', 'checksum': 'ba96e8b1a57ab8332666ea5f4c06201b', 'url': 'https://transcal.s3.amazonaws.com/public/export/kingsburg-2014.csv'}]",Download Kingsburg payroll data for 2014,Kingsburg,https://transcal.s3.amazonaws.com/public/export/kingsburg-2014.csv
